Fax,Fax,module,Magento_Customer
Address,Dirección,module,Magento_Customer
"Street Address","Dirección de Calle",module,Magento_Customer
"Street Address %1","Dirección de Calle %1",module,Magento_Customer
"VAT Number","RFC",module,Magento_Customer
City,Ciudad,module,Magento_Customer
State/Province,Estado/Provincia,module,Magento_Customer
"Please select a region, state or province.","Por favor seleccione una región, estado o provincia.",module,Magento_Customer
"Zip/Postal Code","Código Postal",module,Magento_Customer
Country,País,module,Magento_Customer
"It's a default billing address.","Es una dirección de facturación por defecto.",module,Magento_Customer
"Use as my default billing address","Usar como mi dirección de facturación por defecto",module,Magento_Customer
"It's a default shipping address.","Es una dirección de envío por defecto.",module,Magento_Customer
"Use as my default shipping address","Usar como mi dirección de envío por defecto",module,Magento_Customer
"Save Address","Guardar Dirección",module,Magento_Customer
"Go back","Regresar",module,Magento_Customer
"Please enter your email below and we will send you the confirmation link.","Por favor ingrese su email abajo y le enviaremos una liga de confirmación.",module,Magento_Customer
Email,Email,module,Magento_Customer
"Send confirmation link","Enviar liga de confirmación",module,Magento_Customer
"Back to Sign In","Regresar a Ingreso",module,Magento_Customer
"Change Email","Cambiar Email",module,Magento_Customer
"Change Email and Password","Cambiar Email y Contraseña",module,Magento_Customer
"Current Password","Contraseña Actual",module,Magento_Customer
"New Password","Nueva Contraseña",module,Magento_Customer
"Password Strength","Fortaleza de Contraseña",module,Magento_Customer
"No Password","Sin Contraseña",module,Magento_Customer
"Confirm New Password","Confirmar Nueva Contraseña",module,Magento_Customer
Save,Guardar,module,Magento_Customer
"Please enter your email address below to receive a password reset link.","Por favor ingrese su email abajo para recibir una liga de reinicio de contraseña.",module,Magento_Customer
"Reset My Password","Reiniciar Mi Contraseña",module,Magento_Customer
"Registered Customers","Clientes Registrados",module,Magento_Customer
"If you have an account, sign in with your email address.","Si tiene una cuenta, ingrese con su dirección de email.",module,Magento_Customer
Password,Contraseña,module,Magento_Customer
"Forgot Your Password?","¿Olvidó su contraseña?",module,Magento_Customer
"Subscription option","Opción de suscripción",module,Magento_Customer
"General Subscription","Suscripción General",module,Magento_Customer
"Sign Up for Newsletter","Suscribirse a la Lista de Noticias",module,Magento_Customer
"Address Information","Información de Dirección",module,Magento_Customer
"Sign-in Information","Información de Ingreso",module,Magento_Customer
"Confirm Password","Confirmar Contraseña",module,Magento_Customer
"Create an Account","Crear una Cuenta",module,Magento_Customer
"Set a New Password","Fijar una Nueva Contraseña",module,Magento_Customer
"You have signed out and will go to our homepage in 5 seconds.","Ha salido e será dirigido a nuestra página de inicio en 5 segundos.",module,Magento_Customer
"New Customers","Nuevos Clientes",module,Magento_Customer
"Creating an account has many benefits: check out faster, keep more than one address, track orders and more.","Crear una cuenta tiene varios beneficios: hacer pedidos más rápido, mantener más de una dirección, rastrear pedidos y más.",module,Magento_Customer
Gender,Género,module,Magento_Customer
Name,Nombre,module,Magento_Customer
"Tax/VAT number","RFC",module,Magento_Customer
"Cannot switch into given mode ""%1""","No se puede cambiar al modo proporcionado ""%1""",module,Magento_Deploy
"Format for IDE '%1' is not supported","El formato para IDE '%1' no está soportado",module,Magento_Developer
"Client side less compilation","Menor compilación del lado del cliente",module,Magento_Developer
"Server side less compilation","Menor compilación del lado del servidor",module,Magento_Developer
"Select this to allow DHL to optimize shipping charges by splitting the order if it exceeds %1 %2.","Seleccione aquí para permitir que DHL optimize los cargos dividiendo la orden si excede %1 %2.",module,Magento_Dhl
"Wrong Content Type","Tipo de Contenido Incorrecto",module,Magento_Dhl
Pounds,Libras,module,Magento_Dhl
Kilograms,Kilogramos,module,Magento_Dhl
Inches,Pulgadas,module,Magento_Dhl
Centimeters,Centímetros,module,Magento_Dhl
inch,pulgada,module,Magento_Dhl
cm,cm,module,Magento_Dhl
Height,Altura,module,Magento_Dhl
Depth,Profundidad,module,Magento_Dhl
Width,Ancho,module,Magento_Dhl
Regular,Regular,module,Magento_Dhl
Specific,Específico,module,Magento_Dhl
"Easy shop","Compra fácil",module,Magento_Dhl
Sprintline,Sprintline,module,Magento_Dhl
Secureline,Secureline,module,Magento_Dhl
"Express easy","Express fácil",module,Magento_Dhl
Europack,Europack,module,Magento_Dhl
"Break bulk express","Carga Fraccionada Express",module,Magento_Dhl
"Medical express","Express médica",module,Magento_Dhl
"Express worldwide","Express mundial",module,Magento_Dhl
"Express 9:00","Express 9:00",module,Magento_Dhl
"Express 10:30","Express 10:30",module,Magento_Dhl
"Domestic economy select","Doméstica económica select",module,Magento_Dhl
"Economy select","Económica select",module,Magento_Dhl
"Break bulk economy","Carga fraccionada económica",module,Magento_Dhl
"Domestic express","Nacional express",module,Magento_Dhl
Others,Otras,module,Magento_Dhl
"Globalmail business","Negocios mundial",module,Magento_Dhl
"Same day","Mismo día",module,Magento_Dhl
"Express 12:00","Express 12:00",module,Magento_Dhl
"Express envelope","Express sobre",module,Magento_Dhl
"Customer services","Servicios de cliente",module,Magento_Dhl
Jetline,"Línea aérea",module,Magento_Dhl
"Freight worldwide","Carga mundial",module,Magento_Dhl
"Jumbo box","Caja jumbo",module,Magento_Dhl
"DHL service is not available at %s date","El servicio DHL no está disponible en la fecha %s",module,Magento_Dhl
"The response is in wrong format.","La respuesta está en el formato equivocado.",module,Magento_Dhl
"Error #%1 : %2","Error #%1 : %2",module,Magento_Dhl
"We had to skip DHL method %1 because we couldn't find exchange rate %2 (Base Currency).","Tuvimos que saltar el método DHL %1 porque no pudimos encontrar el tipo de cambio %2 (Moneda Base).",module,Magento_Dhl
"Zero shipping charge for '%1'","Sin cargo de envío para '%1'",module,Magento_Dhl
DHL,DHL,module,Magento_Dhl
"Cannot identify measure unit for %1","No podemos encontrar la unidad de medida para %1",module,Magento_Dhl
"Cannot identify weight unit for %1","No podemos encontrar la unidad de peso para %1",module,Magento_Dhl
"There is no items in this order","No hay artículos en esta orden",module,Magento_Dhl
"Please specify origin country.","Por favor especifique el país de origen.",module,Magento_Dhl
Documents,Documentos,module,Magento_Dhl
"Non Documents","No son documentos",module,Magento_Dhl
"Height, width and length should be equal or greater than %1","La altura, ancho y largo deben ser iguales o exceder %1",module,Magento_Dhl
"Wrong Region","Región Equivocada",module,Magento_Dhl
"Unable to retrieve tracking","No podemos recuperar el rastreo",module,Magento_Dhl
"Response is in the wrong format","La respuesta está en el formato equivocado",module,Magento_Dhl
"No packages for request","No hay paquetes para solicitar",module,Magento_Dhl
"Unable to retrieve shipping label","No podemos recuperar la etiqueta de envío",module,Magento_Dhl
"Non documents","No son documentos",module,Magento_Dhl
None,Ninguno,module,Magento_Dhl
State/Province,Estado/Provincia,module,Magento_Directory
"--Please Select--","--Por favor Seleccione--",module,Magento_Directory
lbs,lbs,module,Magento_Directory
kgs,kgs,module,Magento_Directory
"Requested country is not available.","El país solicitado no está disponible.",module,Magento_Directory
"Undefined rate from ""%1-%2"".","Costo indefinido para ""%1-%2"".",module,Magento_Directory
"Please correct the target currency.","Por favor corrija la moneda de destino.",module,Magento_Directory
label,etiqueta,module,Magento_Directory
"We can't retrieve a rate from %1 for %2.","No se puede recuperar el costo de %1 para %2.",module,Magento_Directory
"We can't retrieve a rate from %1.","No podemos recuperar un costo para %1.",module,Magento_Directory
"FATAL ERROR:","ERROR FATAL:",module,Magento_Directory
"We can't initialize the import model.","No podemos inicializar el modelo de importación.",module,Magento_Directory
"Please specify the correct Import Service.","Por favor especifique el Servicio de Importación correcto.",module,Magento_Directory
WARNING:,ADVERTENCIA:,module,Magento_Directory
"Please correct the country code: %1.","Por favor corrija el código de país: %1.",module,Magento_Directory
"Country and Format Type combination should be unique","La combinación de País y Tipo de Formato debe ser única",module,Magento_Directory
"Please correct the rates received","Por favor corrija los costos recibidos",module,Magento_Directory
"Please select a region, state or province.","Por favor seleccione una región, estado o provincia.",module,Magento_Directory
Currency,Moneda,module,Magento_Directory
"Your current currency is: %1.","Su moneda actual es: %1.",module,Magento_Directory
Continue,Continuar,module,Magento_Directory
"File directory '%1' is not readable.","No se puede leer el directorio de archivos '%1'.",module,Magento_DownloadableImportExport
"File directory '%1' is not writable.","No se puede escribir en el directorio de archivos '%1'.",module,Magento_DownloadableImportExport
Error,Error,module,Magento_DownloadableImportExport
"Downloadable Information","Información Descargable",module,Magento_Downloadable
"Add New Link","Añadir Liga Nueva",module,Magento_Downloadable
"Upload Files","Enviar Archivos",module,Magento_Downloadable
"All Files","Todos los Archivos",module,Magento_Downloadable
Unlimited,Ilimitado,module,Magento_Downloadable
"Something went wrong while getting the requested content.","Algo ocurrió al intentar obtener el contenido solicitado.",module,Magento_Downloadable
"My Downloadable Products","Mis Productos Descargables",module,Magento_Downloadable
"We can't find the link you requested.","No podemos encontrar la liga solicitada.",module,Magento_Downloadable
"Please sign in to download your product or purchase <a href=""%1"">%2</a>.","Por favor ingrese para descargar su producto o compra <a href=""%1"">%2</a>.",module,Magento_Downloadable
"Please sign in to download your product.","Por favor ingrese para descargar su producto.",module,Magento_Downloadable
"The link has expired.","La liga ha expirado.",module,Magento_Downloadable
"The link is not available.","La liga no está disponible.",module,Magento_Downloadable
"Sorry, there was an error getting requested content. Please contact the store owner.","Lo sentimos, hubo un error obteniendo el contenido solicitado. Por favor póngase en contacto con el dueño de la tienda.",module,Magento_Downloadable
"Please set resource file and link type.","Por favor fije el archivo del recurso y el tipo de liga.",module,Magento_Downloadable
"Invalid download link type.","Tipo de liga de descarga no válido.",module,Magento_Downloadable
"Something went wrong while saving the file(s).","Algo ocurrió al intentar guardar el/los archivo(s).",module,Magento_Downloadable
"Provided content must be valid base64 encoded data.","El contenido a proveer deben ser datos codificados válidos en base64.",module,Magento_Downloadable
"Provided file name contains forbidden characters.","El nombre de archivo contiene caracteres prohibidos.",module,Magento_Downloadable
"Link file not provided","La liga de archivo no fue proporcionada",module,Magento_Downloadable
"Link price must have numeric positive value.","El precio de la liga debe tener un valor numérico positivo.",module,Magento_Downloadable
"Number of downloads must be a positive integer.","El número de descargas debe ser un entero positivo.",module,Magento_Downloadable
"Sort order must be a positive integer.","El número de ordenamiento debe ser un entero positivo.",module,Magento_Downloadable
"Link URL must have valid format.","La liga URL debe tener un formato válido.",module,Magento_Downloadable
"Provided file content must be valid base64 encoded data.","El archivo proporcionado debe contener datos válidos base64.",module,Magento_Downloadable
"Sample URL must have valid format.","El URL de muestra debe tener un formato válido.",module,Magento_Downloadable
"Order id cannot be null","El ID de la orden no puede ser nulo",module,Magento_Downloadable
"Order item id cannot be null","El ID del artículo no puede ser nulo",module,Magento_Downloadable
"Provided product must be type 'downloadable'.","El tipo proporcionado de producto debe ser 'descargable'.",module,Magento_Downloadable
"Provided link information is invalid.","La información de la liga no es válida.",module,Magento_Downloadable
"Invalid link type.","Tipo de liga no válida.",module,Magento_Downloadable
"Link title cannot be empty.","El título de la liga no puede estar vacío.",module,Magento_Downloadable
"There is no downloadable link with provided ID.","No hay liga descargable con el ID proporcionado.",module,Magento_Downloadable
"Provided downloadable link is not related to given product.","La liga descargable proporcionada no está relacionada con el producto dado.",module,Magento_Downloadable
"Cannot delete link with id %1","No se puede borrar la liga con el ID %1",module,Magento_Downloadable
"Please specify product link(s).","Por favor especifique la(s) liga(s) de producto.",module,Magento_Downloadable
"Sample file not provided","No se proporcionó archivo de muestra",module,Magento_Downloadable
"Provided sample information is invalid.","La información de muestra no es válida.",module,Magento_Downloadable
"Invalid sample type.","Tipo de muestra no válido.",module,Magento_Downloadable
"Sample title cannot be empty.","El título de la muestra no puede estar vacío.",module,Magento_Downloadable
"There is no downloadable sample with provided ID.","No hay una muestra descargable con el ID proporcionado.",module,Magento_Downloadable
"Provided downloadable sample is not related to given product.","La muestra descargable proporcionada no está relacionada con el producto dado.",module,Magento_Downloadable
"Cannot delete sample with id %1","No se puede borrar la muestra con el ID %1",module,Magento_Downloadable
Yes,Sí,module,Magento_Downloadable
No,No,module,Magento_Downloadable
"Use config","Usar configuración",module,Magento_Downloadable
"Upload File","Enviar Archivo",module,Magento_Downloadable
URL,URL,module,Magento_Downloadable
attachment,adjunto,module,Magento_Downloadable
inline,enlínea,module,Magento_Downloadable
Pending,Pendiente,module,Magento_Downloadable
Invoiced,Facturado,module,Magento_Downloadable
"To enable the option set the weight to no","Para habilitar la opción fije el peso en no",module,Magento_Downloadable
"Is this downloadable Product?","¿Este es un producto descargable?",module,Magento_Downloadable
Links,Ligas,module,Magento_Downloadable
Title,Título,module,Magento_Downloadable
"Links can be purchased separately","Las ligas se pueden comprar por separado",module,Magento_Downloadable
"Alphanumeric, dash and underscore characters are recommended for filenames. Improper characters are replaced with '_'.","Se recomiendan caracteres alfanuméricos, guiones y subguiones para nombres de archivos. Los caracteres impropios son reemplazados con '_'.",module,Magento_Downloadable
"Add Link","Añadir Liga",module,Magento_Downloadable
Price,Precio,module,Magento_Downloadable
File,Archivo,module,Magento_Downloadable
Sample,Muestra,module,Magento_Downloadable
Shareable,Compartible,module,Magento_Downloadable
"Max. Downloads","Descargas máximas",module,Magento_Downloadable
Samples,Muestras,module,Magento_Downloadable
"Use Default Value","Usar el Valor por Defecto",module,Magento_Downloadable
sample,muestra,module,Magento_Downloadable
"Add links to your product files here.","Añada ligas a sus archivos de producto aquí.",module,Magento_Downloadable
"[STORE VIEW]","[VISTA DE TIENDA]",module,Magento_Downloadable
[GLOBAL],[GLOBAL],module,Magento_Downloadable
"Sort Order",Ordenamiento,module,Magento_Downloadable
"Attach File or Enter Link","Adjunte Archivo o Ingrese Liga",module,Magento_Downloadable
"Sort Variations","Ordenar Variaciones",module,Magento_Downloadable
"Browse Files...","Explorar Archivos...",module,Magento_Downloadable
Delete,Borrar,module,Magento_Downloadable
"Add product preview files here.","Añada archivos de vista previa del producto aquí.",module,Magento_Downloadable
SKU,SKU,module,Magento_Downloadable
U,U,module,Magento_Downloadable
"Select all","Seleccionar todos",module,Magento_Downloadable
"Unselect all","Deseleccionar todos",module,Magento_Downloadable
Availability,Disponibilidad,module,Magento_Downloadable
"In stock","En existencia",module,Magento_Downloadable
"Out of stock","Sin existencias",module,Magento_Downloadable
"Go to <a href=""%1"">My Downloadable Products</a>","Vaya a <a href=""%1"">Mis Productos Descargables</a>",module,Magento_Downloadable
"Downloadable Products","Productos Descargables",module,Magento_Downloadable
"Order #","Orden #",module,Magento_Downloadable
Date,Fecha,module,Magento_Downloadable
Status,Estado,module,Magento_Downloadable
"Remaining Downloads","Descargas Disponibles",module,Magento_Downloadable
"View Order","Ver Orden",module,Magento_Downloadable
"Start Download","Comenzar Descarga",module,Magento_Downloadable
"You have not purchased any downloadable products yet.","Aún no compra productos descargables.",module,Magento_Downloadable
Back,Atrás,module,Magento_Downloadable
download,descarga,module,Magento_Downloadable
"Gift Message","Mensaje del Regalo",module,Magento_Downloadable
From:,De:,module,Magento_Downloadable
To:,Para:,module,Magento_Downloadable
Message:,Mensaje:,module,Magento_Downloadable
"Product Name","Nombre del Producto",module,Magento_Downloadable
Qty,Cantidad,module,Magento_Downloadable
Subtotal,Subtotal,module,Magento_Downloadable
"Discount Amount","Cantidad de Descuento",module,Magento_Downloadable
"Row Total","Total de Fila",module,Magento_Downloadable
"Qty Invoiced","Cantidad Facturada",module,Magento_Downloadable
Ordered,Ordenado,module,Magento_Downloadable
Shipped,Enviado,module,Magento_Downloadable
Canceled,Cancelado,module,Magento_Downloadable
Refunded,Reintegrado,module,Magento_Downloadable
"Attribute Properties","Propiedades de Atributo",module,Magento_Eav
"Default Label","Etiqueta por Defecto",module,Magento_Eav
"Default label","Etiqueta por defecto",module,Magento_Eav
"Attribute Code","Código de Atributo",module,Magento_Eav
"This is used internally. Make sure you don't use spaces or more than %1 symbols.","Esto se usa internamente. Asegúrese de no usar espacios o más de %1 símbolos.",module,Magento_Eav
"Catalog Input Type for Store Owner","Tipo de Entrada de Catálogo para Dueño de Tienda",module,Magento_Eav
"Values Required","Valores Obligatorios",module,Magento_Eav
"Default Value","Valor por Defecto",module,Magento_Eav
"Unique Value","Valor Único",module,Magento_Eav
"Unique Value (not shared with other products)","Valor Único (no compartido con otros productos)",module,Magento_Eav
"Not shared with other products.","No compartido con otros productos.",module,Magento_Eav
"Input Validation for Store Owner","Validación de Entrada para Dueño de Tienda",module,Magento_Eav
Required,Obligatorio,module,Magento_Eav
Yes,Sí,module,Magento_Eav
No,No,module,Magento_Eav
System,Sistema,module,Magento_Eav
None,Ninguno,module,Magento_Eav
"Decimal Number","Número Decimal",module,Magento_Eav
"Integer Number","Número Entero",module,Magento_Eav
Email,Email,module,Magento_Eav
URL,URL,module,Magento_Eav
Letters,Letras,module,Magento_Eav
"Letters (a-z, A-Z) or Numbers (0-9)","Letras (a-z, A-Z) o Números (0-9)",module,Magento_Eav
"Text Field","Campo de Texto",module,Magento_Eav
"Text Area","Área de Texto",module,Magento_Eav
Date,Fecha,module,Magento_Eav
Yes/No,Sí/No,module,Magento_Eav
"Multiple Select","Selección Múltiple",module,Magento_Eav
Dropdown,Desplegable,module,Magento_Eav
"Input type ""%value%"" not found in the input types list.","El tipo de entrada ""%value%"" no se encuentra en la lista de tipos de entrada.",module,Magento_Eav
"Attribute object is undefined","El objeto de entrada es indefinido",module,Magento_Eav
"Entity object is undefined","El objeto de entidad es indefinido",module,Magento_Eav
"""%1"" invalid type entered.","""%1"" tipo ingresado no válido.",module,Magento_Eav
"""%1"" contains non-alphabetic or non-numeric characters.","""%1"" contiene caracteres no alfabéticos o no numéricos.",module,Magento_Eav
"""%1"" is an empty string.","""%1"" es una cadena vacía.",module,Magento_Eav
"""%1"" contains non-numeric characters.","""%1"" contiene caracteres no noméricos.",module,Magento_Eav
"""%1"" contains non-alphabetic characters.","""%1"" contiene caracteres no alfabéticos.",module,Magento_Eav
"""%1"" is not a valid email address.","""%1"" no es una dirección de email válida.",module,Magento_Eav
"""%1"" is not a valid hostname.","""%1"" no es un nombre de servidor válido.",module,Magento_Eav
"""%1"" uses too many characters.","""%1"" usa demasiados caracteres.",module,Magento_Eav
"'%value%' looks like an IP address, which is not an acceptable format.","'%value%' parece una dirección IP, que no es un formato válido.",module,Magento_Eav
"'%value%' looks like a DNS hostname but we cannot match the TLD against known list.","'%value%' parece un nombre de servidor DNS pero no podemos igualar un TLD en un listado conocido.",module,Magento_Eav
"'%value%' looks like a DNS hostname but contains a dash in an invalid position.","'%value%' parece un nombre de servidor DNS pero contiene un guión en una posición no válida.",module,Magento_Eav
"'%value%' looks like a DNS hostname but we cannot match it against the hostname schema for TLD '%tld%'.","'%value%' parece un nombre de servidor DNS pero no podemos igualarlo con un esquema TLD '%tld%'.",module,Magento_Eav
"'%value%' looks like a DNS hostname but cannot extract TLD part.","'%value%' parece un nombre de servidor DNS pero no podemos extraer la parte TLD.",module,Magento_Eav
"'%value%' does not look like a valid local network name.","'%value%' no parece un nombre de red local válido.",module,Magento_Eav
"'%value%' looks like a local network name, which is not an acceptable format.","'%value%' parece un nombre de red local, que no es un formato aceptable.",module,Magento_Eav
"'%value%' appears to be a DNS hostname, but the given punycode notation cannot be decoded.","'%value%' parece un nombre de servidor DNS, pero la notación punycode proporcionada no puede decodificarse.",module,Magento_Eav
"""%1"" is not a valid URL.","""%1"" no es un URL válido.",module,Magento_Eav
"""%1"" is not a valid date.","""%1"" no es una fecha válida.",module,Magento_Eav
"""%1"" does not fit the entered date format.","""%1"" no cabe en el formato de fecha suministrado.",module,Magento_Eav
"""%1"" is a required value.","""%1"" es un valor obligatorio.",module,Magento_Eav
"Please enter a valid date between %1 and %2 at %3.","Por favor ingrese una fecha válida entre %1 y %2 en %3.",module,Magento_Eav
"Please enter a valid date equal to or greater than %1 at %2.","Por favor ingrese una fecha válida igual o mayor que %1 en %2.",module,Magento_Eav
"Please enter a valid date less than or equal to %1 at %2.","Por favor ingrese una fecha válida menor o igual a %1 en %2.",module,Magento_Eav
"""%1"" is not a valid file extension.","""%1"" no es una extensión de archivo válida.",module,Magento_Eav
"""%1"" is not a valid file.","""%1"" no es un archivo válido.",module,Magento_Eav
"""%1"" exceeds the allowed file size.","""%1"" excede el tamaño de archivo disponible.",module,Magento_Eav
"""%1"" is not a valid image format","""%1"" no es un formato de imagen válido",module,Magento_Eav
"""%1"" width exceeds allowed value of %2 px.","""%1"" el ancho excede el valor permitido de %2 px.",module,Magento_Eav
"""%1"" height exceeds allowed value of %2 px.","""%1"" el alto excede el valor permitido de %2 px.",module,Magento_Eav
"""%1"" cannot contain more than %2 lines.","""%1"" no puede contener más de %2 líneas.",module,Magento_Eav
"""%1"" length must be equal or greater than %2 characters.","""%1"" la longitud no debe ser mayor de %2 caracteres.",module,Magento_Eav
"""%1"" length must be equal or less than %2 characters.","""%1"" la longitud debe ser menor o igual que %2 caracteres.",module,Magento_Eav
"Attribute group does not belong to provided attribute set","El grupo de atributo no pertenece al juego de atributo proporcionado",module,Magento_Eav
"Cannot save attributeGroup","No se puede guardar attributeGroup",module,Magento_Eav
"Group with id ""%1"" does not exist.","El grupo con el ID ""%1"" no existe.",module,Magento_Eav
"Cannot delete attributeGroup with id %1","No se puede borrar attributeGroup con el ID %1",module,Magento_Eav
"AttributeSet with id ""%1"" does not exist.","AttributeSet con el ID ""%1"" no existe.",module,Magento_Eav
"Wrong attribute set id provided","El ID de grupo de atributo es incorrecto",module,Magento_Eav
"Attribute group does not belong to attribute set","El grupo de atributo no pertenece al juego de atributo",module,Magento_Eav
"Attribute set not found: %1","El juego de atributo no fue encontrado: %1",module,Magento_Eav
"Attribute ""%1"" not found in attribute set %2.","El atributo ""%1"" no se encuentra en el juego de atributo %2.",module,Magento_Eav
"System attribute can not be deleted","El atributo de sistema no se puede borrar",module,Magento_Eav
"Cannot save attribute","No se puede guardar el atributo",module,Magento_Eav
"Attribute with attributeCode ""%1"" does not exist.","El artributo con attributeCode ""%1"" no existe.",module,Magento_Eav
"Cannot delete attribute.","No se puede borrar el atributo.",module,Magento_Eav
"Attribute with id ""%1"" does not exist.","El atributo con el ID ""%1"" no existe.",module,Magento_Eav
"There was an error saving attribute set.","Hubo un error al intentar guardar el juego de atributo.",module,Magento_Eav
"Default attribute set can not be deleted","El juego de atributo por defecto no se puede borrar",module,Magento_Eav
"There was an error deleting attribute set.","Ocurrió un error al intentar borrar el juego de atributo.",module,Magento_Eav
"Invalid entity_type specified: %1","entity_type especificada no válida: %1",module,Magento_Eav
"Entity is not initialized","La entidad no está inicializada",module,Magento_Eav
"Unknown parameter","Parámetro desconocido",module,Magento_Eav
"The attribute code '%1' is reserved by system. Please try another attribute code","El código de producto '%1' está reservado para el sistema. Por favor intente otro código de atributo",module,Magento_Eav
"An attribute code must not be more than %1 characters.","Un código de atributo no debe contener más de %1 caracteres.",module,Magento_Eav
"Invalid default decimal value","Valor decimal por defecto no válido",module,Magento_Eav
"Invalid default date","Fecha por defecto no válida",module,Magento_Eav
"Invalid entity supplied","Entidad proporcionada no válida",module,Magento_Eav
"Invalid backend model specified: %1","Modelo de backend proporcionado no válido: %1",module,Magento_Eav
"Source model ""%1"" not found for attribute ""%2""","El modelo fuente ""%1"" no se encuentra para el atributo""%2""",module,Magento_Eav
"The value of attribute ""%1"" must be set","El modelo de atributo ""%1"" debe ser fijado",module,Magento_Eav
"The value of attribute ""%1"" must be unique","El valor del atributo ""%1"" debe ser único",module,Magento_Eav
"Invalid date","Fecha no válida",module,Magento_Eav
"Empty attribute code","Código de atributo vacío",module,Magento_Eav
"Attribute %1 doesn't work with options","El atributo %1 no trabaja con opciones",module,Magento_Eav
"Cannot save attribute %1","No se puede guardar el atributo %1",module,Magento_Eav
"Attribute %1 doesn't have any option","El atributo %1 no tiene opciones",module,Magento_Eav
"Cannot load options for attribute %1","No se pueden cargar opciones para el atributo %1",module,Magento_Eav
"Attribute %1 does not contain option with Id %2","El atributo %1 no contiene la opción con el ID %2",module,Magento_Eav
"Entity attribute with id ""%1"" not found","El atributo de entidad con el ID ""%1"" no se encuentra",module,Magento_Eav
"Attribute set name is empty.","El nombre de juego de atributo está vacío.",module,Magento_Eav
"An attribute set named ""%1"" already exists.","El juego de atributo con el nombre ""%1"" ya existe.",module,Magento_Eav
"No options found.","No se encontraron opciones.",module,Magento_Eav
label,etiqueta,module,Magento_Eav
"Invalid entity supplied: %1","Se suministró una entidad no válida: %1",module,Magento_Eav
"Attempt to add an invalid object","Se intentó agregar un objeto no válido",module,Magento_Eav
"Invalid attribute identifier for filter (%1)","El identificador de atributo para el filtro (%1) no es válido",module,Magento_Eav
"Invalid attribute requested: %1","Atributo solicitado no válido: %1",module,Magento_Eav
"Joint field or attribute expression with this alias is already declared","Ya está declarado el campo de enlace o expresión de atributo con este alias",module,Magento_Eav
"Invalid alias, already exists in joint attributes","Alias no válido, ya existe en los atributos de enlace",module,Magento_Eav
"Invalid foreign key","Llave externa no válida",module,Magento_Eav
"Invalid entity type","Tipo de entidad no válida",module,Magento_Eav
"Invalid attribute type","Tipo de atributo no válido",module,Magento_Eav
"A joined field with this alias is already declared.","Ya está declarado un campo de enlace con este alias.",module,Magento_Eav
"Invalid joint fields","Campos de enlace no válidos",module,Magento_Eav
"A joint field with this alias (%1) is already declared.","Ya está declarado un campo de enlace con este alias (%1).",module,Magento_Eav
"Data integrity: No header row found for attribute","Integridad de datos: no se encontró una cabecera para el atributo",module,Magento_Eav
"Invalid attribute name: %1","Nombre de atributo no válido: %1",module,Magento_Eav
"Invalid character encountered in increment ID: %1","Se encontró un caracter no válido en el ID de incremento: %1",module,Magento_Eav
"The current module pathname is undefined.","El nombre de ruta del módulo actual no está definido.",module,Magento_Eav
"The current module EAV entity is undefined.","La entidad del módulo EAV actual no está definida.",module,Magento_Eav
"The form code is not defined.","El código del formato no está definido.",module,Magento_Eav
"The entity instance is not defined.","La instancia de entidad no está definida.",module,Magento_Eav
"Invalid form type.","Tipo de formato no válido.",module,Magento_Eav
"Invalid EAV attribute","Atributo EAV no válido",module,Magento_Eav
"Attribute with the same code","Atributo con el mismo código",module,Magento_Eav
"The storefront label is not defined.","No está definida la etiqueta del escaparate.",module,Magento_Eav
"Default option value is not defined","El valor por defecto de la opción no está definido",module,Magento_Eav
"Form Element with the same attribute","Elemento de Formato con el mismo atributo",module,Magento_Eav
"Form Fieldset with the same code","Grupo de Elementos de Formato con el mismo código",module,Magento_Eav
"Form Type with the same code","Tipo de Formato con el mismo código",module,Magento_Eav
"The value of attribute ""%1"" is invalid.","El valor del atributo ""%1"" no es válido.",module,Magento_Eav
"Wrong entity ID","ID de entidad incorrecto",module,Magento_Eav
"Wrong attribute set ID","ID de juego de atributos incorrecto",module,Magento_Eav
"Wrong attribute group ID","ID de grupo de atributos incorrecto",module,Magento_Eav
"AttributeSet does not exist.","AttibuteSet no existe.",module,Magento_Eav
hello,hola,module,Magento_Eav
"Some internal exception message.","Un mensaje interno de excepción.",module,Magento_Eav
"The value of attribute not valid","El valor del atributo no válido",module,Magento_Eav
"Add New Template","Añadir Nuevo Modelo",module,Magento_Email
"Transactional Emails","Emails de transacciones",module,Magento_Email
Back,Atrás,module,Magento_Email
Reset,Reiniciar,module,Magento_Email
"Delete Template","Borrar Modelo",module,Magento_Email
"Convert to Plain Text","Convertir a Texto Plano",module,Magento_Email
"Return Html Version","Regresar a Versión HTML",module,Magento_Email
"Preview Template","Vista Previa de Modelo",module,Magento_Email
"Save Template","Guardar Modelo",module,Magento_Email
"Load Template","Cargar Modelo",module,Magento_Email
"Edit Email Template","Editar Modelo de Email",module,Magento_Email
"New Email Template","Nuevo Modelo de Email",module,Magento_Email
"Default Config","Configuración por Defecto",module,Magento_Email
"Template Information","Información de Modelo",module,Magento_Email
"Currently Used For","Usado Actualmente Para",module,Magento_Email
"Template Name","Nombre de Modelo",module,Magento_Email
"Template Subject","Asunto del Modelo",module,Magento_Email
"Insert Variable...","Insertar Variable...",module,Magento_Email
"Template Content","Contenido del Modelo",module,Magento_Email
